606,"Marbury,Stephon",0.0
607,"Allen,Ray",0.0
608,"Walker,Antoine",0.0
609,"Wright,Lorenzen",0.0
610,"Kittles,Kerry",0.0
611,"Walker,Samaki",0.0
612,"Dampier,Erick",0.0
613,"Fuller,Todd",0.0
614,"Potapenko,Vitaly",0.0
615,"Bryant,Kobe",0.0
616,"Stojakovic,Peja",0.0
617,"Nash,Steve",0.0
618,"Delk,Tony",0.0
619,"O'Neal,Jermaine",0.0
620,"Wallace,John",0.0
621,"McCarty,Walter",0.0
622,"Ilgauskas,Zydrunas",0.0
623,"Jones,Dontae'",0.0
624,"Rogers,Roy",0.0
625,"Rentzias,Efthimi",0.0
626,"Fisher,Derek",0.0
627,"Muursepp,Martin",0.0
628,"Williams,Jerome",0.0
629,"Evans,Brian",0.0
630,"Lauderdale,Priest",0.0
631,"Smith,Joe",0.0
632,"McDyess,Antonio",0.0
633,"Stackhouse,Jerry",0.0
634,"Wallace,Rasheed",0.0
635,"Garnett,Kevin",0.0
636,"Reeves,Bryant",0.0
637,"Stoudamire,Damon",0.0
638,"Respert,Shawn",0.0
639,"O'Bannon,Ed",0.0
640,"Thomas,Kurt",0.0
641,"Trent,Gary",0.0
642,"Parks,Cherokee",0.0
643,"Williamson,Corliss",0.0
644,"Williams,Eric",0.0
645,"Barry,Brent",0.0
646,"Henderson,Alan",0.0
647,"Sura,Bob",0.0
648,"Ratliff,Theo",0.0
649,"Childress,Randolph",0.0
650,"Caffey,Jason",0.0
651,"Finley,Michael",0.0
652,"Zidek,George",0.0
653,"Best,Travis",0.0
654,"Meyer,Loren",0.0
655,"Vaughn,David",0.0
656,"Ford,Sherell",0.0
657,"Bennett,Mario",0.0
658,"Ostertag,Greg",0.0
