Player,Age,Tm,Lg,Season,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG_PCT,2P_PCT,3P_PCT,FT_PCT,eFG_PCT,FG_PER_36,FGA_PER_36,2P_PER_36,2PA_PER_36,3P_PER_36,3PA_PER_36,FT_PER_36,FTA_PER_36,ORB_PER_36,DRB_PER_36,TRB_PER_36,AST_PER_36,STL_PER_36,BLK_PER_36,TOV_PER_36,PF_PER_36,PTS_PER_36,TS_PCT,3PAr,FTr
Dwyane Wade,22,MIA,NBA,2003-04,61,56,2126,371,798,355,745,16,53,233,312,85,162,247,275,86,34,196,140,991,0.464912281,0.476510067,0.301886792,0.746794872,0.474937343,6.282220132,13.51269991,6.011288805,12.61523989,0.270931326,0.897460019,3.945437441,5.283160865,1.439322672,2.74317968,4.182502352,4.656632173,1.45625588,0.575729069,3.318908749,2.370649106,16.78080903,52.9787871,0.06641604,0.390977444
E'Twaun Moore,22,BOS,NBA,2011-12,38,0,331,43,113,26,68,17,45,7,7,4,29,33,34,11,3,21,33,110,0.380530973,0.382352941,0.377777778,1,0.455752212,4.67673716,12.29003021,2.827794562,7.395770393,1.848942598,4.894259819,0.761329305,0.761329305,0.435045317,3.15407855,3.589123867,3.697885196,1.196374622,0.326283988,2.283987915,3.589123867,11.96374622,47.38111647,0.398230088,0.061946903
Earl Barron,24,MIA,NBA,2005-06,8,0,45,5,16,5,16,0,0,3,4,2,8,10,0,0,0,5,10,13,0.3125,0.3125,0,0.75,0.3125,4,12.8,4,12.8,0,0,2.4,3.2,1.6,6.4,8,0,0,0,4,8,10.4,36.5990991,0,0.25
Earl Watson,22,SEA,NBA,2001-02,64,0,964,96,212,80,168,16,44,23,36,31,52,83,125,60,5,51,93,231,0.452830189,0.476190476,0.363636364,0.638888889,0.490566038,3.585062241,7.917012448,2.987551867,6.273858921,0.597510373,1.643153527,0.858921162,1.34439834,1.157676349,1.941908714,3.099585062,4.668049793,2.2406639,0.186721992,1.904564315,3.473029046,8.626556017,50.6934691,0.20754717,0.169811321
Ed Davis,21,TOR,NBA,2010-11,65,17,1602,215,373,215,373,0,0,71,128,168,294,462,40,39,67,48,183,501,0.576407507,0.576407507,0,0.5546875,0.576407507,4.831460674,8.382022472,4.831460674,8.382022472,0,0,1.595505618,2.876404494,3.775280899,6.606741573,10.38202247,0.898876404,0.876404494,1.505617978,1.078651685,4.112359551,11.25842697,58.34808534,0,0.343163539
Eddie Basden,22,CHI,NBA,2005-06,19,0,141,15,37,14,30,1,7,8,10,7,21,28,8,9,2,9,17,39,0.405405405,0.466666667,0.142857143,0.8,0.418918919,3.829787234,9.446808511,3.574468085,7.659574468,0.255319149,1.787234043,2.042553191,2.553191489,1.787234043,5.361702128,7.14893617,2.042553191,2.29787234,0.510638298,2.29787234,4.340425532,9.957446809,47.10144928,0.189189189,0.27027027
Eddie Gill,22,NJN,NBA,2000-01,8,0,152,16,41,13,32,3,9,4,5,0,9,9,24,4,1,10,9,39,0.390243902,0.40625,0.333333333,0.8,0.426829268,3.789473684,9.710526316,3.078947368,7.578947368,0.710526316,2.131578947,0.947368421,1.184210526,0,2.131578947,2.131578947,5.684210526,0.947368421,0.236842105,2.368421053,2.131578947,9.236842105,45.13888889,0.219512195,0.12195122
Eddie Griffin,19,HOU,NBA,2001-02,73,24,1896,244,666,154,393,90,273,64,86,117,299,416,53,17,134,47,117,642,0.366366366,0.391857506,0.32967033,0.744186047,0.433933934,4.632911392,12.64556962,2.924050633,7.462025316,1.708860759,5.183544304,1.215189873,1.632911392,2.221518987,5.67721519,7.898734177,1.006329114,0.32278481,2.544303797,0.892405063,2.221518987,12.18987342,45.60695613,0.40990991,0.129129129
Eddie House,22,MIA,NBA,2000-01,50,0,550,104,247,85,192,19,55,24,35,5,37,42,52,13,0,35,58,251,0.421052632,0.442708333,0.345454545,0.685714286,0.45951417,6.807272727,16.16727273,5.563636364,12.56727273,1.243636364,3.6,1.570909091,2.290909091,0.327272727,2.421818182,2.749090909,3.403636364,0.850909091,0,2.290909091,3.796363636,16.42909091,47.8277439,0.222672065,0.141700405
Eduardo Najera,24,DAL,NBA,2000-01,40,4,431,58,111,57,108,1,3,14,33,41,54,95,27,13,8,17,48,131,0.522522523,0.527777778,0.333333333,0.424242424,0.527027027,4.844547564,9.271461717,4.761020882,9.020881671,0.083526682,0.250580046,1.16937355,2.75638051,3.424593968,4.510440835,7.935034803,2.255220418,1.085846868,0.668213457,1.419953596,4.009280742,10.94199536,52.18291906,0.027027027,0.297297297
Edwin Ubiles,25,WAS,NBA,2011-12,4,0,52,5,18,4,13,1,5,3,3,2,8,10,1,1,1,1,1,14,0.277777778,0.307692308,0.2,1,0.305555556,3.461538462,12.46153846,2.769230769,9,0.692307692,3.461538462,2.076923077,2.076923077,1.384615385,5.538461538,6.923076923,0.692307692,0.692307692,0.692307692,0.692307692,0.692307692,9.692307692,36.23188406,0.277777778,0.166666667
Ekpe Udoh,23,GSW,NBA,2010-11,58,18,1030,97,222,97,222,0,0,42,64,80,101,181,40,22,86,48,144,236,0.436936937,0.436936937,0,0.65625,0.436936937,3.390291262,7.759223301,3.390291262,7.759223301,0,0,1.467961165,2.236893204,2.796116505,3.530097087,6.326213592,1.398058252,0.768932039,3.005825243,1.677669903,5.033009709,8.248543689,47.16981132,0,0.288288288
Elfrid Payton,20,ORL,NBA,2014-15,82,63,2489,301,708,290,666,11,42,118,214,107,242,349,533,142,20,203,193,731,0.425141243,0.435435435,0.261904762,0.551401869,0.432909605,4.353555645,10.24025713,4.194455605,9.632784251,0.15910004,0.607472881,1.706709522,3.095218963,1.547609482,3.500200884,5.047810366,7.709120129,2.053836882,0.2892728,2.936118923,2.791482523,10.57292085,45.56447592,0.059322034,0.302259887
Elias Harris,24,LAL,NBA,2013-14,2,0,11,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3.272727273,0,3.272727273,0,0,0,0,3.272727273,0,3.272727273,3.272727273,3.272727273,0,0,0,0,0,0,0
Elijah Millsap,27,UTA,NBA,2014-15,47,5,924,81,238,53,148,28,90,58,86,28,122,150,58,56,16,67,124,248,0.340336134,0.358108108,0.311111111,0.674418605,0.399159664,3.155844156,9.272727273,2.064935065,5.766233766,1.090909091,3.506493506,2.25974026,3.350649351,1.090909091,4.753246753,5.844155844,2.25974026,2.181818182,0.623376623,2.61038961,4.831168831,9.662337662,44.95359629,0.378151261,0.361344538
Elliot Williams,22,POR,NBA,2011-12,24,0,149,37,74,29,47,8,27,6,18,7,12,19,6,6,3,5,18,88,0.5,0.617021277,0.296296296,0.333333333,0.554054054,8.939597315,17.87919463,7.006711409,11.3557047,1.932885906,6.523489933,1.44966443,4.348993289,1.691275168,2.899328859,4.590604027,1.44966443,1.44966443,0.724832215,1.208053691,4.348993289,21.26174497,53.7109375,0.364864865,0.243243243
Emeka Okafor,22,CHA,NBA,2004-05,73,73,2600,448,1003,448,1002,0,1,209,343,275,520,795,64,62,125,125,214,1105,0.44666002,0.447105788,0,0.609329446,0.44666002,6.203076923,13.88769231,6.203076923,13.87384615,0,0.013846154,2.893846154,4.749230769,3.807692308,7.2,11.00769231,0.886153846,0.858461538,1.730769231,1.730769231,2.963076923,15.3,47.880269,0.000997009,0.341974078
Eric Bledsoe,21,LAC,NBA,2010-11,81,25,1841,206,486,174,370,32,116,99,133,68,155,223,289,92,26,194,130,543,0.423868313,0.47027027,0.275862069,0.744360902,0.456790123,4.028245519,9.50353069,3.402498642,7.235198262,0.625746877,2.268332428,1.9359044,2.600760456,1.329712113,3.030961434,4.360673547,5.65127648,1.799022271,0.508419337,3.79359044,2.542096687,10.61814231,49.86042753,0.238683128,0.273662551
Eric Gordon,20,LAC,NBA,2008-09,78,65,2677,411,901,280,564,131,337,299,350,45,156,201,215,78,35,164,172,1252,0.456159822,0.496453901,0.388724036,0.854285714,0.528856826,5.527082555,12.11654838,3.76540904,7.584609638,1.761673515,4.531938737,4.020918939,4.7067613,0.605155024,2.097870751,2.703025775,2.891296227,1.048935375,0.47067613,2.205453866,2.313036982,16.83675756,59.33649289,0.374028857,0.38845727
Eric Moreland,23,SAC,NBA,2014-15,3,0,2,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,2,1,1,0,0,1,18,18,18,18,0,0,0,0,0,18,18,0,0,0,0,18,36,100,0,0
Erick Barkley,22,POR,NBA,2000-01,8,0,38,8,22,5,14,3,8,0,0,0,3,3,6,2,0,5,2,19,0.363636364,0.357142857,0.375,0,0.431818182,7.578947368,20.84210526,4.736842105,13.26315789,2.842105263,7.578947368,0,0,0,2.842105263,2.842105263,5.684210526,1.894736842,0,4.736842105,1.894736842,18,43.18181818,0.363636364,0
Erick Green,23,DEN,NBA,2014-15,43,1,410,61,162,47,115,14,47,10,12,7,24,31,39,12,0,14,26,146,0.37654321,0.408695652,0.29787234,0.833333333,0.419753086,5.356097561,14.22439024,4.126829268,10.09756098,1.229268293,4.126829268,0.87804878,1.053658537,0.614634146,2.107317073,2.72195122,3.424390244,1.053658537,0,1.229268293,2.282926829,12.8195122,43.63940698,0.290123457,0.074074074
Erik Daniels,22,SAC,NBA,2004-05,21,0,72,6,18,5,16,1,2,0,0,7,11,18,4,2,0,6,7,13,0.333333333,0.3125,0.5,0,0.361111111,3,9,2.5,8,0.5,1,0,0,3.5,5.5,9,2,1,0,3,3.5,6.5,36.11111111,0.111111111,0
Erik Murphy,23,CHI,NBA,2013-14,24,0,62,3,13,3,10,0,3,0,0,2,6,8,2,0,4,2,7,6,0.230769231,0.3,0,0,0.230769231,1.741935484,7.548387097,1.741935484,5.806451613,0,1.741935484,0,0,1.161290323,3.483870968,4.64516129,1.161290323,0,2.322580645,1.161290323,4.064516129,3.483870968,23.07692308,0.230769231,0
Etan Thomas,23,WAS,NBA,2001-02,47,0,618,81,151,81,151,0,0,41,74,55,126,181,6,17,35,26,76,203,0.536423841,0.536423841,0,0.554054054,0.536423841,4.718446602,8.796116505,4.718446602,8.796116505,0,0,2.388349515,4.310679612,3.203883495,7.339805825,10.54368932,0.349514563,0.990291262,2.038834951,1.514563107,4.427184466,11.82524272,55.2952713,0,0.490066225
Evan Turner,22,PHI,NBA,2010-11,78,14,1797,225,529,211,485,14,44,101,125,42,264,306,159,49,14,80,138,565,0.425330813,0.435051546,0.318181818,0.808,0.438563327,4.507512521,10.59766277,4.227045075,9.716193656,0.280467446,0.881469115,2.023372287,2.504173623,0.841402337,5.288814691,6.130217028,3.185308848,0.98163606,0.280467446,1.602671119,2.764607679,11.31886477,48.37328767,0.083175803,0.236294896
Fab Melo,22,BOS,NBA,2012-13,6,0,36,3,6,3,6,0,0,1,4,0,3,3,0,2,2,1,7,7,0.5,0.5,0,0.25,0.5,3,6,3,6,0,0,1,4,0,3,3,0,2,2,1,7,7,45.10309278,0,0.666666667
Festus Ezeli,23,GSW,NBA,2012-13,78,41,1120,74,169,74,169,0,0,43,81,141,172,313,22,23,74,63,157,191,0.437869822,0.437869822,0,0.530864198,0.437869822,2.378571429,5.432142857,2.378571429,5.432142857,0,0,1.382142857,2.603571429,4.532142857,5.528571429,10.06071429,0.707142857,0.739285714,2.378571429,2.025,5.046428571,6.139285714,46.66731822,0,0.479289941
Francisco Elson,27,DEN,NBA,2003-04,62,14,875,94,199,94,198,0,1,30,45,65,138,203,32,35,39,35,145,218,0.472361809,0.474747475,0,0.666666667,0.472361809,3.867428571,8.187428571,3.867428571,8.146285714,0,0.041142857,1.234285714,1.851428571,2.674285714,5.677714286,8.352,1.316571429,1.44,1.604571429,1.44,5.965714286,8.969142857,49.81718464,0.005025126,0.226130653
Francisco Garcia,24,SAC,NBA,2005-06,67,11,1301,130,325,91,188,39,137,78,101,39,146,185,94,41,47,75,135,377,0.4,0.484042553,0.284671533,0.772277228,0.46,3.597232898,8.993082244,2.518063028,5.202152191,1.079169869,3.790930054,2.158339739,2.794773251,1.079169869,4.039969254,5.119139124,2.601076095,1.134511914,1.300538048,2.075326672,3.735588009,10.4319754,51.0231702,0.421538462,0.310769231
Frank Kaminsky,22,CHO,NBA,2015-16,81,3,1708,215,525,147,323,68,202,108,148,69,266,335,98,38,43,58,126,606,0.40952381,0.455108359,0.336633663,0.72972973,0.474285714,4.531615925,11.06557377,3.098360656,6.807962529,1.433255269,4.257611241,2.276346604,3.119437939,1.454332553,5.606557377,7.06088993,2.06557377,0.800936768,0.906323185,1.222482436,2.655737705,12.77283372,51.34548905,0.384761905,0.281904762
Frank Williams,22,NYK,NBA,2002-03,21,0,167,9,33,3,17,6,16,4,6,3,15,18,34,7,2,17,20,28,0.272727273,0.176470588,0.375,0.666666667,0.363636364,1.94011976,7.113772455,0.646706587,3.664670659,1.293413174,3.449101796,0.862275449,1.293413174,0.646706587,3.233532934,3.880239521,7.329341317,1.508982036,0.431137725,3.664670659,4.311377246,6.035928144,39.28170595,0.484848485,0.181818182
Fred Jones,23,IND,NBA,2002-03,19,1,115,9,24,7,17,2,7,3,4,4,5,9,5,6,1,6,13,23,0.375,0.411764706,0.285714286,0.75,0.416666667,2.817391304,7.513043478,2.191304348,5.32173913,0.626086957,2.191304348,0.939130435,1.252173913,1.252173913,1.565217391,2.817391304,1.565217391,1.87826087,0.313043478,1.87826087,4.069565217,7.2,44.64285714,0.291666667,0.166666667
Fred VanVleet,22,TOR,NBA,2016-17,37,0,294,39,111,28,82,11,29,18,22,4,38,42,35,17,2,15,36,107,0.351351351,0.341463415,0.379310345,0.818181818,0.400900901,4.775510204,13.59183673,3.428571429,10.04081633,1.346938776,3.551020408,2.204081633,2.693877551,0.489795918,4.653061224,5.142857143,4.285714286,2.081632653,0.244897959,1.836734694,4.408163265,13.10204082,44.332118,0.261261261,0.198198198
Gabe Pruitt,21,BOS,NBA,2007-08,15,0,95,14,39,11,27,3,12,1,2,1,7,8,13,5,0,5,10,32,0.358974359,0.407407407,0.25,0.5,0.397435897,5.305263158,14.77894737,4.168421053,10.23157895,1.136842105,4.547368421,0.378947368,0.757894737,0.378947368,2.652631579,3.031578947,4.926315789,1.894736842,0,1.894736842,3.789473684,12.12631579,40.12036108,0.307692308,0.051282051
Gani Lawal,22,PHO,NBA,2010-11,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,,,
Gary Harris,20,DEN,NBA,2014-15,55,6,719,66,217,45,114,21,103,35,47,21,43,64,29,39,7,38,71,188,0.304147465,0.394736842,0.203883495,0.744680851,0.352534562,3.304589708,10.8650904,2.253129346,5.707927677,1.051460362,5.157162726,1.752433936,2.353268428,1.051460362,2.152990264,3.204450626,1.45201669,1.9527121,0.350486787,1.902642559,3.554937413,9.413073713,39.54897341,0.474654378,0.216589862
Gary Payton,24,MIL,NBA,2016-17,6,0,99,8,22,7,13,1,9,3,5,0,12,12,13,3,4,10,9,20,0.363636364,0.538461538,0.111111111,0.6,0.386363636,2.909090909,8,2.545454545,4.727272727,0.363636364,3.272727273,1.090909091,1.818181818,0,4.363636364,4.363636364,4.727272727,1.090909091,1.454545455,3.636363636,3.272727273,7.272727273,41.32231405,0.409090909,0.227272727
Geno Carlisle,28,POR,NBA,2004-05,6,0,16,2,3,2,3,0,0,4,6,1,0,1,1,0,0,1,1,8,0.666666667,0.666666667,0,0.666666667,0.666666667,4.5,6.75,4.5,6.75,0,0,9,13.5,2.25,0,2.25,2.25,0,0,2.25,2.25,18,70.92198582,0,2
George Hill,22,SAS,NBA,2008-09,77,7,1270,150,372,126,299,24,73,114,146,30,128,158,136,45,21,74,150,438,0.403225806,0.421404682,0.328767123,0.780821918,0.435483871,4.251968504,10.54488189,3.571653543,8.475590551,0.680314961,2.069291339,3.231496063,4.138582677,0.850393701,3.628346457,4.478740157,3.85511811,1.275590551,0.595275591,2.097637795,4.251968504,12.41574803,50.20172382,0.196236559,0.392473118
Georges Niang,23,IND,NBA,2016-17,23,0,93,9,36,8,24,1,12,2,2,2,15,17,5,3,0,5,6,21,0.25,0.333333333,0.083333333,1,0.263888889,3.483870968,13.93548387,3.096774194,9.290322581,0.387096774,4.64516129,0.774193548,0.774193548,0.774193548,5.806451613,6.580645161,1.935483871,1.161290323,0,1.935483871,2.322580645,8.129032258,28.47071584,0.333333333,0.055555556
Gerald Fitch,23,MIA,NBA,2005-06,18,1,239,30,89,23,63,7,26,17,23,7,23,30,33,7,5,15,28,84,0.337078652,0.365079365,0.269230769,0.739130435,0.376404494,4.518828452,13.40585774,3.464435146,9.489539749,1.054393305,3.916317992,2.560669456,3.464435146,1.054393305,3.464435146,4.518828452,4.970711297,1.054393305,0.753138075,2.259414226,4.217573222,12.65271967,42.37288136,0.292134831,0.258426966
Gerald Wallace,19,SAC,NBA,2001-02,54,1,430,75,175,75,168,0,7,23,46,49,40,89,27,19,6,22,46,173,0.428571429,0.446428571,0,0.5,0.428571429,6.279069767,14.65116279,6.279069767,14.06511628,0,0.586046512,1.925581395,3.851162791,4.102325581,3.348837209,7.451162791,2.260465116,1.590697674,0.502325581,1.841860465,3.851162791,14.48372093,44.30444581,0.04,0.262857143
Gilbert Arenas,20,GSW,NBA,2001-02,47,30,1155,174,384,135,271,39,113,124,160,41,91,132,174,69,11,97,115,511,0.453125,0.498154982,0.345132743,0.775,0.50390625,5.423376623,11.96883117,4.207792208,8.446753247,1.215584416,3.522077922,3.864935065,4.987012987,1.277922078,2.836363636,4.114285714,5.423376623,2.150649351,0.342857143,3.023376623,3.584415584,15.92727273,56.22799296,0.294270833,0.416666667
Glen Davis,22,BOS,NBA,2007-08,69,1,940,107,221,107,221,0,0,99,150,95,113,208,28,31,20,65,160,313,0.484162896,0.484162896,0,0.66,0.484162896,4.09787234,8.463829787,4.09787234,8.463829787,0,0,3.791489362,5.744680851,3.638297872,4.327659574,7.965957447,1.072340426,1.187234043,0.765957447,2.489361702,6.127659574,11.98723404,54.52961672,0,0.678733032
Glen Rice,23,WAS,NBA,2013-14,11,1,109,11,37,6,20,5,17,5,7,4,16,20,7,6,1,9,7,32,0.297297297,0.3,0.294117647,0.714285714,0.364864865,3.633027523,12.22018349,1.981651376,6.605504587,1.651376147,5.614678899,1.651376147,2.311926606,1.321100917,5.28440367,6.605504587,2.311926606,1.981651376,0.330275229,2.972477064,2.311926606,10.56880734,39.92015968,0.459459459,0.189189189
Glenn Robinson,21,TOT,NBA,2014-15,35,1,261,26,67,21,48,5,19,16,24,15,24,39,11,6,1,11,15,73,0.388059701,0.4375,0.263157895,0.666666667,0.425373134,3.586206897,9.24137931,2.896551724,6.620689655,0.689655172,2.620689655,2.206896552,3.310344828,2.068965517,3.310344828,5.379310345,1.517241379,0.827586207,0.137931034,1.517241379,2.068965517,10.06896552,47.06034038,0.28358209,0.358208955
Gordon Hayward,20,UTA,NBA,2010-11,72,17,1218,142,293,107,219,35,74,69,97,41,98,139,81,30,19,70,106,388,0.484641638,0.488584475,0.472972973,0.711340206,0.544368601,4.197044335,8.660098522,3.162561576,6.472906404,1.034482759,2.187192118,2.039408867,2.866995074,1.21182266,2.896551724,4.108374384,2.39408867,0.886699507,0.561576355,2.068965517,3.133004926,11.4679803,57.79313632,0.252559727,0.33105802
Gorgui Dieng,24,MIN,NBA,2013-14,60,15,818,113,227,112,226,1,1,59,93,103,197,300,39,30,50,54,108,286,0.497797357,0.495575221,1,0.634408602,0.5,4.973105134,9.990220049,4.929095355,9.946210269,0.04400978,0.04400978,2.596577017,4.092909535,4.533007335,8.66992665,13.20293399,1.716381418,1.320293399,2.200488998,2.376528117,4.753056235,12.58679707,53.37414153,0.004405286,0.40969163
Grant Jerrett,21,TOT,NBA,2014-15,8,0,51,7,26,6,11,1,15,1,1,2,7,9,3,2,2,3,11,16,0.269230769,0.545454545,0.066666667,1,0.288461538,4.941176471,18.35294118,4.235294118,7.764705882,0.705882353,10.58823529,0.705882353,0.705882353,1.411764706,4.941176471,6.352941176,2.117647059,1.411764706,1.411764706,2.117647059,7.764705882,11.29411765,30.25718608,0.576923077,0.038461538
Greg Monroe,20,DET,NBA,2010-11,80,48,2222,303,550,303,549,0,1,145,233,248,353,601,105,93,45,81,196,751,0.550909091,0.551912568,0,0.622317597,0.550909091,4.909090909,8.910891089,4.909090909,8.894689469,0,0.01620162,2.349234923,3.774977498,4.0180018,5.719171917,9.737173717,1.701170117,1.506750675,0.729072907,1.312331233,3.175517552,12.16741674,57.54612885,0.001818182,0.423636364
Greg Oden,21,POR,NBA,2008-09,61,39,1314,198,351,198,351,0,0,144,226,169,255,424,31,25,69,87,238,540,0.564102564,0.564102564,0,0.637168142,0.564102564,5.424657534,9.616438356,5.424657534,9.616438356,0,0,3.945205479,6.191780822,4.630136986,6.98630137,11.61643836,0.849315068,0.684931507,1.890410959,2.383561644,6.520547945,14.79452055,59.94139064,0,0.643874644
Greg Smith,21,HOU,NBA,2011-12,8,0,69,7,11,7,11,0,0,0,0,5,15,20,1,2,5,1,17,14,0.636363636,0.636363636,0,0,0.636363636,3.652173913,5.739130435,3.652173913,5.739130435,0,0,0,0,2.608695652,7.826086957,10.43478261,0.52173913,1.043478261,2.608695652,0.52173913,8.869565217,7.304347826,63.63636364,0,0
Greivis Vasquez,24,MEM,NBA,2010-11,70,1,860,95,233,70,147,25,86,34,44,12,61,73,151,22,4,70,83,249,0.407725322,0.476190476,0.290697674,0.772727273,0.461373391,3.976744186,9.753488372,2.930232558,6.153488372,1.046511628,3.6,1.423255814,1.841860465,0.502325581,2.553488372,3.055813953,6.320930233,0.920930233,0.16744186,2.930232558,3.474418605,10.42325581,49.33428436,0.369098712,0.188841202
Guillermo Diaz,22,LAC,NBA,2007-08,6,0,18,1,4,1,3,0,1,3,5,2,0,2,1,0,0,0,0,5,0.25,0.333333333,0,0.6,0.25,2,8,2,6,0,2,6,10,4,0,4,2,0,0,0,0,10,40.32258065,0.25,1.25
Guy Rucker,25,GSW,NBA,2002-03,3,0,4,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,9,0,,,
Hakim Warrick,23,MEM,NBA,2005-06,68,2,724,101,228,101,228,0,0,76,115,43,101,144,30,14,21,56,113,278,0.442982456,0.442982456,0,0.660869565,0.442982456,5.022099448,11.33701657,5.022099448,11.33701657,0,0,3.779005525,5.718232044,2.138121547,5.022099448,7.160220994,1.491712707,0.696132597,1.044198895,2.784530387,5.61878453,13.82320442,49.89231874,0,0.504385965
Hamady N'Diaye,24,WAS,NBA,2010-11,16,0,80,4,5,4,5,0,0,6,12,2,5,7,0,2,5,3,18,14,0.8,0.8,0,0.5,0.8,1.8,2.25,1.8,2.25,0,0,2.7,5.4,0.9,2.25,3.15,0,0.9,2.25,1.35,8.1,6.3,68.09338521,0,2.4
Harrison Barnes,20,GSW,NBA,2012-13,81,81,2058,276,628,224,483,52,145,144,190,53,280,333,98,52,14,101,140,748,0.439490446,0.463768116,0.35862069,0.757894737,0.48089172,4.827988338,10.98542274,3.918367347,8.448979592,0.909620991,2.536443149,2.518950437,3.32361516,0.927113703,4.897959184,5.825072886,1.714285714,0.909620991,0.244897959,1.766763848,2.448979592,13.08454811,52.55761664,0.23089172,0.302547771
Hassan Adams,22,NJN,NBA,2006-07,61,8,495,75,135,75,134,0,1,24,36,35,42,77,13,17,4,22,47,174,0.555555556,0.559701493,0,0.666666667,0.555555556,5.454545455,9.818181818,5.454545455,9.745454545,0,0.072727273,1.745454545,2.618181818,2.545454545,3.054545455,5.6,0.945454545,1.236363636,0.290909091,1.6,3.418181818,12.65454545,57.67700875,0.007407407,0.266666667
Hassan Whiteside,21,SAC,NBA,2010-11,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,,,
Henry Ellenson,20,DET,NBA,2016-17,19,2,146,23,64,13,29,10,35,4,8,8,33,41,7,1,1,14,6,60,0.359375,0.448275862,0.285714286,0.5,0.4375,5.671232877,15.78082192,3.205479452,7.150684932,2.465753425,8.630136986,0.98630137,1.97260274,1.97260274,8.136986301,10.10958904,1.726027397,0.246575342,0.246575342,3.452054795,1.479452055,14.79452055,44.43127962,0.546875,0.125
Henry Sims,22,NOH,NBA,2012-13,2,0,5,2,3,2,3,0,0,0,0,2,0,2,0,0,0,1,1,4,0.666666667,0.666666667,0,0,0.666666667,14.4,21.6,14.4,21.6,0,0,0,0,14.4,0,14.4,0,0,0,7.2,7.2,28.8,66.66666667,0,0
Henry Walker,21,BOS,NBA,2008-09,29,0,216,36,58,36,57,0,1,16,23,8,21,29,13,6,2,18,51,88,0.620689655,0.631578947,0,0.695652174,0.620689655,6,9.666666667,6,9.5,0,0.166666667,2.666666667,3.833333333,1.333333333,3.5,4.833333333,2.166666667,1,0.333333333,3,8.5,14.66666667,64.59189665,0.017241379,0.396551724
