Player,G,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PProd,OWS,DWS,WS,PER,ORB_PCT,DRB_PCT,TRB_PCT,AST_PCT,STL_PCT,BLK_PCT,TOV_PCT,USG_PCT,OBPM,DBPM,BPM,FG_PER_40,FGA_PER_40,2P_PER_40,2PA_PER_40,3P_PER_40,3PA_PER_40,FT_PER_40,FTA_PER_40,ORB_PER_40,DRB_PER_40,TRB_PER_40,AST_PER_40,STL_PER_40,BLK_PER_40,TOV_PER_40,PF_PER_40,PTS_PER_40,FG_PCT,2P_PCT,3P_PCT,FT_PCT,eFG_PCT,TS_PCT,3PAr,FTr
Drew Gordon,67,1954,355,660,353,656,2,4,173,241,213,480,693,64,56,81,149,185,885,833.0,4.6,5.1,9.7,48.7931378,27.54892086,43.6931378,35.82102933,15.76696182,3.096568899,13.40514665,26.04034311,47.76651909,0.773824018,4.572108467,5.286275595,7.267144319,13.51074719,7.226202661,13.42886387,0.040941658,0.081883316,3.541453429,4.933469806,4.360286592,9.825997953,14.18628454,1.31013306,1.146366428,1.658137155,3.050153531,3.787103378,18.11668373,0.537878787879,0.538109756098,0.5,0.717842323651,0.539393939394,57.7646075923,0.00606060606061,0.365151515152
Duje Dukan,97,970,106,248,62,114,44,134,42,64,50,117,167,37,14,4,36,83,298,295.0,1.8,1.4,3.1,14.27752577,6.804948454,15.21670103,11.11154639,7.523505155,0.963814433,0.40742268,11.44319588,18.61,3.346391753,0.837628866,4.184020619,4.371134021,10.22680412,2.556701031,4.701030928,1.81443299,5.525773196,1.731958763,2.639175258,2.06185567,4.824742268,6.886597938,1.525773196,0.577319588,0.164948454,1.484536082,3.422680412,12.28865979,0.427419354839,0.543859649123,0.328358208955,0.65625,0.516129032258,53.9542294322,0.540322580645,0.258064516129
Dwayne Jones,98,2753,244,467,244,467,0,0,206,426,0,0,831,68,41,232,0,0,694,0.0,2.2,11.3,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.545223393,6.7853251,3.545223393,6.7853251,0.0,0.0,2.993098438,6.189611333,0.0,0.0,12.07410098,0.988013077,0.595713767,3.370868144,0.0,0.0,10.08354522,0.522483940043,0.522483940043,0.0,0.483568075117,0.522483940043,53.0224313917,0.0,0.912205567452
Dwight Buycks,68,1769,194,438,140,288,54,150,79,115,52,155,207,189,75,3,137,109,521,550.0,1.8,2.1,3.9,13.28377614,3.816223855,10.78801583,7.273487846,19.29406444,2.658111928,0.142736009,21.38292821,18.38631995,1.32481628,0.512832109,1.837648389,4.386659129,9.903900509,3.1656303,6.512153759,1.22102883,3.39174675,1.786319955,2.600339175,1.17580554,3.504804975,4.680610514,4.273600904,1.695873375,0.067834935,3.097795365,2.464669305,11.78066704,0.442922374429,0.486111111111,0.36,0.686956521739,0.504566210046,53.3155955792,0.342465753425,0.262557077626
Dwight Powell,136,3569,515,1110,482,996,33,114,402,557,225,628,853,240,125,118,283,390,1465,1481.0,6.1,6.9,13.0,18.17663211,7.322331185,22.24003923,14.46752592,12.3072009,2.198683105,3.669431213,17.75533763,22.32135052,0.549453628,4.842476884,5.388147941,5.771924909,12.44045951,5.40207341,11.1627907,0.369851499,1.277668815,4.505463715,6.242644999,2.521714766,7.038386103,9.560100869,2.689829084,1.400952648,1.3224993,3.171756795,4.370972261,16.41916503,0.463963963964,0.483935742972,0.289473684211,0.721723518851,0.478828828829,54.0558491012,0.102702702703,0.501801801802
Dwyane Wade,65,1993,474,959,442,863,32,96,301,404,0,0,420,255,150,79,203,156,1281,0.0,6.0,7.3,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,9.513296538,19.24736578,8.87104867,17.32062218,0.642247868,1.926743603,6.041144004,8.108379328,0.0,0.0,8.429503261,5.117912694,3.010536879,1.585549423,4.07425991,3.130958354,25.70998495,0.494264859228,0.512166859791,0.333333333333,0.74504950495,0.510948905109,56.3443470917,0.100104275287,0.421272158498
E'Twaun Moore,69,2255,433,970,312,649,121,321,200,278,83,226,309,201,92,28,134,150,1187,1104.0,6.1,4.5,10.6,22.57175166,4.231529933,11.63152993,7.931529933,20.33804878,2.506518847,1.293481153,10.87281596,28.51086475,3.47286031,1.663059867,5.135920177,7.680709534,17.20620843,5.534368071,11.51219512,2.146341463,5.694013304,3.54767184,4.931263858,1.472283814,4.00886918,5.481152993,3.5654102,1.631929047,0.496674058,2.376940133,2.66075388,21.05543237,0.446391752577,0.480739599384,0.376947040498,0.719424460432,0.508762886598,54.3338948294,0.330927835052,0.286597938144
Earl Barron,128,2534,360,751,356,728,4,23,278,406,0,0,622,92,56,132,0,0,1002,0.0,3.4,8.3,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.682715075,11.85477506,5.619573796,11.49171271,0.063141279,0.363062352,4.388318863,6.408839779,0.0,0.0,9.818468824,1.452249408,0.883977901,2.083662194,0.0,0.0,15.81689029,0.479360852197,0.489010989011,0.173913043478,0.684729064039,0.482023968043,53.8918290951,0.0306258322237,0.540612516644
Earl Watson,96,3314,453,984,341,659,112,325,240,362,0,0,362,503,171,37,337,288,1258,0.0,5.5,5.4,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,0.0,0.0,0.0,0.0,5.467712734,11.87688594,4.115872058,7.954133977,1.351840676,3.922751961,2.896801448,4.369342185,0.0,0.0,4.369342185,6.071213036,2.063971032,0.446590223,4.067592034,3.476161738,15.18406759,0.460365853659,0.517450682853,0.344615384615,0.662983425414,0.517276422764,55.0171436568,0.330284552846,0.367886178862
Ed Davis,23,641,111,192,111,192,0,0,87,132,66,154,220,22,10,64,46,42,309,282.0,1.8,1.3,3.1,26.4,10.8,24.2,17.6,6.8,0.9,9.5,15.3,21.5,0.0,0.0,0.0,6.926677067,11.98127925,6.926677067,11.98127925,0.0,0.0,5.429017161,8.237129485,4.118564743,9.609984399,13.72854914,1.372854914,0.624024961,3.99375975,2.870514821,2.620904836,19.28237129,0.578125,0.578125,0.0,0.659090909091,0.578125,61.7802303263,0.0,0.6875
Eddie Basden,118,3207,365,743,323,624,42,119,294,428,0,0,765,314,264,21,0,0,1066,0.0,5.2,7.9,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.552541316,9.267227939,4.028687247,7.782974743,0.523854069,1.484253196,3.666978485,5.33832242,0.0,0.0,9.541627689,3.916432803,3.292797007,0.261927035,0.0,0.0,13.29591519,0.491251682369,0.517628205128,0.352941176471,0.68691588785,0.519515477793,57.2305974316,0.160161507402,0.576043068641
Eddie Gill,61,2154,269,656,134,311,135,345,246,284,0,0,308,344,178,18,209,147,919,0.0,5.4,2.8,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,0.0,0.0,0.0,0.0,4.995357474,12.181987,2.488393686,5.775301764,2.506963788,6.406685237,4.568245125,5.273909007,0.0,0.0,5.719591458,6.388115135,3.30547818,0.334261838,3.881151346,2.729805014,17.06592386,0.41006097561,0.430868167203,0.391304347826,0.866197183099,0.512957317073,58.8378406064,0.525914634146,0.432926829268
Eddie Griffin,30,979,206,480,165,352,41,128,80,109,0,0,323,49,26,133,67,71,533,0.0,1.0,3.6,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,0.0,0.0,8.416751788,19.61184883,6.741573034,14.38202247,1.675178754,5.229826353,3.268641471,4.453524004,0.0,0.0,13.19713994,2.002042901,1.062308478,5.434116445,2.737487232,2.900919305,21.7773238,0.429166666667,0.46875,0.3203125,0.733944954128,0.471875,50.477308887,0.266666666667,0.227083333333
Eddie House,92,3181,620,1463,425,917,195,546,246,307,0,0,406,312,194,13,195,219,2044,0.0,6.7,5.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,0.0,0.0,0.0,0.0,7.796290475,18.39673059,5.344231374,11.53096511,2.452059101,6.865765483,3.093366866,3.860421251,0.0,0.0,5.105312795,3.923294561,2.439484439,0.163470607,2.452059101,2.75385099,25.70260924,0.423786739576,0.46346782988,0.357142857143,0.801302931596,0.49043062201,63.9517420905,0.373205741627,0.20984278879
Eduardo Najera,96,3001,493,1143,421,897,72,246,273,403,0,0,747,173,156,69,201,271,1331,0.0,3.1,10.5,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1,0.0,0.0,0.0,0.0,6.571142952,15.23492169,5.611462846,11.95601466,0.959680107,3.278907031,3.638787071,5.371542819,0.0,0.0,9.956681106,2.305898034,2.079306898,0.919693436,2.679106964,3.61212929,17.74075308,0.431321084864,0.469342251951,0.292682926829,0.677419354839,0.462817147857,50.4044474067,0.215223097113,0.352580927384
Edwin Ubiles,30,926,188,398,159,325,29,73,54,82,31,80,111,67,33,7,58,38,459,415.0,1.9,1.6,3.5,19.3,3.7,9.6,6.6,15.2,2.0,0.7,11.7,25.8,0.0,0.0,0.0,8.120950324,17.19222462,6.86825054,14.03887689,1.252699784,3.153347732,2.332613391,3.542116631,1.339092873,3.455723542,4.794816415,2.894168467,1.425485961,0.30237581,2.505399568,1.641468683,19.82721382,0.472361809045,0.489230769231,0.397260273973,0.658536585366,0.508793969849,52.8704386288,0.183417085427,0.206030150754
Ekpe Udoh,36,1264,191,390,184,364,7,26,111,162,129,222,351,97,29,133,87,87,500,542.0,3.4,2.6,6.1,24.9,12.9,17.7,15.6,14.4,1.4,11.0,15.7,22.1,0.0,0.0,0.0,6.044303797,12.34177215,5.82278481,11.51898734,0.221518987,0.82278481,3.512658228,5.126582278,4.082278481,7.025316456,11.10759494,3.069620253,0.917721519,4.208860759,2.753164557,2.753164557,15.82278481,0.489743589744,0.505494505495,0.269230769231,0.685185185185,0.498717948718,54.1970169962,0.0666666666667,0.415384615385
Elfrid Payton,100,3155,501,1032,471,920,30,112,394,645,148,360,508,486,197,51,336,226,1426,1566.0,6.1,4.9,11.0,19.52095087,4.940507132,13.66012678,9.171473851,30.98767036,3.389920761,1.523645008,22.22719493,24.98047544,0.856703645,2.02481775,2.904532488,6.351822504,13.08399366,5.971473851,11.66402536,0.380348653,1.419968304,4.995245642,8.177496038,1.876386688,4.564183835,6.440570523,6.161648178,2.497622821,0.64659271,4.259904913,2.865293185,18.0792393,0.485465116279,0.511956521739,0.267857142857,0.610852713178,0.5,54.1875664995,0.108527131783,0.625
Elias Harris,135,3785,666,1289,588,1070,78,219,447,618,270,709,979,177,123,72,242,290,1857,1747.0,12.4,7.8,20.2,24.17593131,9.022166447,21.73527081,15.63793923,9.728005284,1.911862616,2.077912814,13.31878468,24.57207398,2.653817701,2.338467635,4.968929987,7.038309115,13.62219287,6.214002642,11.30779392,0.824306473,2.314398943,4.723910172,6.531043593,2.85336856,7.492734478,10.34610304,1.870541612,1.2998679,0.760898283,2.557463672,3.064729194,19.62483487,0.516679596587,0.54953271028,0.356164383562,0.723300970874,0.546935608999,59.4841503729,0.169899146625,0.479441427463
Elijah Millsap,34,1124,182,418,163,339,19,79,164,236,92,232,324,60,56,11,118,111,547,531.0,1.7,3.0,4.7,21.6,9.5,24.5,16.9,13.5,3.1,1.1,18.2,29.8,0.0,0.0,0.0,6.476868327,14.87544484,5.800711744,12.06405694,0.676156584,2.8113879,5.836298932,8.398576512,3.274021352,8.256227758,11.53024911,2.135231317,1.992882562,0.391459075,4.199288256,3.950177936,19.46619217,0.435406698565,0.480825958702,0.240506329114,0.694915254237,0.458133971292,52.4107005979,0.188995215311,0.564593301435
Elliot Williams,34,1133,178,388,118,224,60,164,194,256,25,110,135,128,45,4,100,69,610,598.0,4.1,1.5,5.6,23.6,2.7,11.3,7.1,24.0,2.4,0.4,16.4,27.7,0.0,0.0,0.0,6.284201236,13.69814651,4.165931156,7.908208297,2.118270079,5.789938217,6.849073257,9.037952339,0.882612533,3.883495146,4.766107679,4.518976169,1.58870256,0.141218005,3.530450132,2.436010591,21.53574581,0.458762886598,0.526785714286,0.365853658537,0.7578125,0.536082474227,60.9220198146,0.422680412371,0.659793814433
Emeka Okafor,103,3274,587,995,587,995,0,0,252,447,0,0,1091,81,91,441,0,0,1426,0.0,8.2,14.1,22.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.171655467,12.15638363,7.171655467,12.15638363,0.0,0.0,3.078802688,5.46120953,0.0,0.0,13.32926084,0.98961515,1.11178986,5.387904704,0.0,0.0,17.42211362,0.589949748744,0.589949748744,0.0,0.563758389262,0.589949748744,59.8314983888,0.0,0.449246231156
Eric Bledsoe,37,1122,144,312,95,184,49,128,82,123,19,95,114,107,52,12,112,82,419,405.0,1.5,2.1,3.5,14.5,1.9,8.5,5.5,16.8,2.6,1.1,23.2,20.4,0.0,0.0,0.0,5.13368984,11.12299465,3.386809269,6.559714795,1.74688057,4.563279857,2.923351159,4.385026738,0.677361854,3.386809269,4.064171123,3.814616756,1.853832442,0.427807487,3.992869875,2.923351159,14.93761141,0.461538461538,0.516304347826,0.3828125,0.666666666667,0.540064102564,57.2216759532,0.410256410256,0.394230769231
Eric Gordon,32,1110,184,425,114,217,70,208,231,277,0,0,104,78,42,20,115,0,669,0.0,4.2,1.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1,0.0,0.0,0.0,0.0,6.630630631,15.31531532,4.108108108,7.81981982,2.522522523,7.495495496,8.324324324,9.981981982,0.0,0.0,3.747747748,2.810810811,1.513513514,0.720720721,4.144144144,0.0,24.10810811,0.432941176471,0.52534562212,0.336538461538,0.833935018051,0.515294117647,61.1651550614,0.489411764706,0.651764705882
Eric Moreland,89,2227,238,445,230,421,8,24,156,294,211,551,762,116,70,184,161,211,640,697.0,2.7,4.1,6.7,23.08890885,19.57202515,23.22173327,21.83030983,11.59537494,4.23129771,15.4792546,14.40193085,17.48432869,0.543915582,11.70996857,12.22128424,4.27480916,7.992815447,4.131118096,7.561742254,0.143691064,0.431073193,2.801975752,5.28064661,3.789851819,9.896722048,13.68657387,2.083520431,1.257296812,3.304894477,2.891782667,3.789851819,11.49528514,0.534831460674,0.546318289786,0.333333333333,0.530612244898,0.543820224719,55.7141862247,0.0539325842697,0.660674157303
Erick Barkley,65,2261,316,797,209,471,107,326,210,289,0,0,202,302,167,18,145,157,949,0.0,2.9,3.8,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,0.0,0.0,0.0,0.0,5.590446705,14.09995577,3.697478992,8.332596196,1.892967713,5.767359575,3.715170279,5.112781955,0.0,0.0,3.573639982,5.342768686,2.954444936,0.318443167,2.565236621,2.777532065,16.7890314,0.396486825596,0.443736730361,0.328220858896,0.726643598616,0.463613550816,51.3439231302,0.409033877039,0.3626097867
Erick Green,129,3648,592,1356,452,942,140,414,418,520,59,273,332,326,156,26,178,208,1742,1666.0,11.4,4.1,15.5,19.19690241,1.897532895,8.301507675,5.055372807,19.76779057,2.636430921,1.002576754,11.75397478,23.58643092,4.934512061,0.296628289,5.231140351,6.49122807,14.86842105,4.956140351,10.32894737,1.535087719,4.539473684,4.583333333,5.701754386,0.646929825,2.993421053,3.640350877,3.574561404,1.710526316,0.285087719,1.951754386,2.280701754,19.10087719,0.436578171091,0.47983014862,0.338164251208,0.803846153846,0.488200589971,54.9596163554,0.305309734513,0.383480825959
Erik Daniels,127,2599,447,799,428,726,19,73,140,229,0,0,522,223,90,39,0,0,1053,0.0,6.0,5.8,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.879569065,12.29703732,6.587148903,11.17352828,0.292420162,1.123509042,2.154674875,3.524432474,0.0,0.0,8.033859177,3.432089265,1.385148134,0.600230858,0.0,0.0,16.20623317,0.55944931164,0.589531680441,0.260273972603,0.61135371179,0.571339173967,58.5156041611,0.0913642052566,0.286608260325
Erik Murphy,136,2488,397,773,254,444,143,329,115,152,160,347,507,95,58,85,139,297,1052,939.0,7.4,4.7,12.1,21.53774116,9.263866559,17.76519293,13.50514469,7.639027331,1.71840836,3.373673633,15.09248392,20.74344855,3.909807074,2.340675241,6.276768489,6.382636656,12.42765273,4.083601286,7.138263666,2.29903537,5.289389068,1.848874598,2.443729904,2.572347267,5.578778135,8.151125402,1.52733119,0.932475884,1.366559486,2.234726688,4.774919614,16.91318328,0.513583441138,0.572072072072,0.434650455927,0.756578947368,0.606080206986,62.6279944754,0.425614489004,0.196636481242
Etan Thomas,87,2261,351,589,351,589,0,0,241,407,0,0,617,36,58,286,148,242,1340,0.0,6.4,10.5,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9,0.0,0.0,0.0,0.0,6.209641751,10.42016807,6.209641751,10.42016807,0.0,0.0,4.263600177,7.200353826,0.0,0.0,10.9155241,0.636886333,1.026094648,5.059708094,2.618310482,4.281291464,23.70632464,0.595925297114,0.595925297114,0.0,0.592137592138,0.595925297114,87.2304968232,0.0,0.691001697793
Evan Turner,31,1108,237,457,217,402,20,55,138,183,62,222,284,185,54,28,136,86,632,682.0,4.0,2.8,6.8,30.0,7.3,23.5,15.9,37.5,3.0,2.9,20.0,33.1,0.0,0.0,0.0,8.555956679,16.49819495,7.833935018,14.51263538,0.722021661,1.985559567,4.981949458,6.606498195,2.238267148,8.014440433,10.25270758,6.678700361,1.949458484,1.010830325,4.909747292,3.104693141,22.81588448,0.518599562363,0.539800995025,0.363636363636,0.754098360656,0.540481400438,58.788510195,0.120350109409,0.400437636761
Fab Melo,63,1090,132,229,132,229,0,0,47,85,102,137,239,29,25,113,68,145,311,311.0,1.6,2.1,3.7,14.61,9.36,13.97,11.82,4.58,1.69,10.06,24.11,15.1,-0.56,7.04,6.51,4.844036697,8.403669725,4.844036697,8.403669725,0.0,0.0,1.724770642,3.119266055,3.743119266,5.027522936,8.770642202,1.064220183,0.917431193,4.146788991,2.495412844,5.321100917,11.41284404,0.576419213974,0.576419213974,0.0,0.552941176471,0.576419213974,58.3708708709,0.0,0.371179039301
Festus Ezeli,92,1808,289,512,289,512,0,0,246,414,187,282,469,17,37,183,152,256,824,780.0,4.0,3.4,7.4,21.99983407,12.37300885,17.2755531,14.95768805,1.913606195,1.176714602,10.15149336,18.30392699,23.67251106,1.080199115,2.777488938,3.857688053,6.39380531,11.32743363,6.39380531,11.32743363,0.0,0.0,5.442477876,9.159292035,4.137168142,6.238938053,10.37610619,0.376106195,0.818584071,4.048672566,3.362831858,5.663716814,18.2300885,0.564453125,0.564453125,0.0,0.594202898551,0.564453125,59.3523107065,0.0,0.80859375
Francisco Elson,32,632,80,156,80,156,0,0,21,51,0,0,162,16,26,42,36,84,181,0.0,0.4,2.7,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,0.0,0.0,0.0,0.0,5.063291139,9.873417722,5.063291139,9.873417722,0.0,0.0,1.329113924,3.227848101,0.0,0.0,10.25316456,1.012658228,1.64556962,2.658227848,2.278481013,5.316455696,11.4556962,0.512820512821,0.512820512821,0.0,0.411764705882,0.512820512821,50.7173279534,0.0,0.326923076923
Francisco Garcia,98,2757,462,1031,282,543,180,488,309,364,0,0,379,346,145,134,0,0,1413,0.0,8.4,9.6,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.702937976,14.95828799,4.0914037,7.8781284,2.611534276,7.080159594,4.483133841,5.281102648,0.0,0.0,5.498730504,5.01994922,2.103735945,1.944142184,0.0,0.0,20.50054407,0.448108632396,0.519337016575,0.368852459016,0.848901098901,0.535402521823,59.3119312267,0.473326867119,0.35305528613
Frank Kaminsky,144,2943,529,1013,426,734,103,279,297,389,182,484,666,188,77,153,121,235,1458,1400.0,12.8,6.3,19.1,23.84254162,8.429153925,18.3183826,13.44828406,12.98861706,1.501936799,4.948318043,11.14189602,21.79653415,5.606116208,5.271831464,10.83340129,7.189942236,13.76826368,5.790010194,9.976214747,1.399932042,3.79204893,4.036697248,5.287121984,2.473666327,6.578321441,9.051987768,2.555215766,1.046551138,2.079510703,1.64458036,3.194019708,19.81651376,0.522211253702,0.58038147139,0.36917562724,0.763496143959,0.573050345508,61.5626266721,0.275419545903,0.384007897335
Frank Williams,101,3202,467,1180,332,766,135,414,371,460,0,0,399,432,212,28,275,185,1440,0.0,4.3,6.9,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,0.0,0.0,0.0,0.0,5.833853841,14.74078701,4.14740787,9.569019363,1.686445971,5.171767645,4.634603373,5.746408495,0.0,0.0,4.98438476,5.396627108,2.648344785,0.349781387,3.435352904,2.31105559,17.98875703,0.395762711864,0.433420365535,0.326086956522,0.80652173913,0.452966101695,52.0833333333,0.350847457627,0.389830508475
Fred Jones,125,3527,554,1151,407,716,147,435,389,483,0,0,631,367,148,74,305,313,1644,0.0,9.7,5.7,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,0.0,0.0,0.0,0.0,6.282960023,13.05358662,4.615820811,8.120215481,1.667139212,4.933371137,4.411681316,5.477743124,0.0,0.0,7.156223419,4.162177488,1.678480295,0.839240147,3.459030337,3.549759002,18.64474057,0.481320590791,0.56843575419,0.337931034483,0.805383022774,0.545178105995,60.2851443323,0.377932232841,0.419635099913
Fred VanVleet,141,3775,463,1086,322,721,141,365,372,462,91,376,467,637,225,13,207,215,1439,1597.0,12.1,8.9,20.9,21.63544371,2.532980132,11.85382781,7.121774834,34.08635762,3.661854305,0.4,14.56935099,20.64887417,5.282331126,3.558860927,8.841192053,4.905960265,11.50728477,3.41192053,7.639735099,1.494039735,3.867549669,3.941721854,4.895364238,0.964238411,3.98410596,4.948344371,6.749668874,2.38410596,0.137748344,2.193377483,2.278145695,15.24768212,0.426335174954,0.446601941748,0.386301369863,0.805194805195,0.491252302026,55.806341524,0.336095764273,0.425414364641
Gabe Pruitt,80,2590,358,817,179,361,179,456,207,266,0,0,247,283,158,16,0,0,1102,0.0,6.4,3.6,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.528957529,12.61776062,2.764478764,5.575289575,2.764478764,7.042471042,3.196911197,4.108108108,0.0,0.0,3.814671815,4.370656371,2.44015444,0.247104247,0.0,0.0,17.01930502,0.438188494492,0.495844875346,0.392543859649,0.778195488722,0.547735618115,58.9910496338,0.558139534884,0.325581395349
Gani Lawal,36,930,172,325,172,324,0,1,127,222,105,200,305,15,16,49,78,76,471,435.0,1.9,2.2,4.1,22.8,13.0,21.7,17.6,3.4,1.0,5.6,15.3,26.1,0.0,0.0,0.0,7.397849462,13.97849462,7.397849462,13.93548387,0.0,0.043010753,5.462365591,9.548387097,4.516129032,8.602150538,13.11827957,0.64516129,0.688172043,2.107526882,3.35483871,3.268817204,20.25806452,0.529230769231,0.530864197531,0.0,0.572072072072,0.529230769231,55.7159080155,0.00307692307692,0.683076923077
Gary Harris,69,2141,345,784,199,396,146,388,189,240,67,159,226,140,108,21,111,141,1025,927.0,6.2,3.6,9.8,20.75674918,3.841522653,8.4039234,6.243484353,13.10219524,3.083045306,1.124567959,11.1980383,24.31718823,6.635871088,2.183045306,8.818916394,6.445586175,14.64736105,3.717888837,7.398411957,2.727697338,7.248949089,3.531060252,4.483886035,1.251751518,2.970574498,4.222326016,2.615600187,2.017748716,0.392340028,2.073797291,2.634283045,19.14992994,0.440051020408,0.502525252525,0.376288659794,0.7875,0.533163265306,57.6101618705,0.494897959184,0.30612244898
Gary Payton,63,2221,367,756,318,594,49,162,144,221,141,341,482,259,175,53,133,169,927,980.0,5.5,5.3,10.7,25.44412427,7.394777127,18.20261144,12.74934714,27.53079694,4.85718145,3.168932913,13.35065286,23.77649707,5.584331382,6.8143629,12.39869428,6.609635299,13.61548852,5.727149932,10.69788384,0.882485367,2.917604683,2.593426385,3.980189104,2.539396668,6.141377758,8.680774426,4.664565511,3.151733453,0.954524989,2.395317425,3.043674021,16.69518235,0.48544973545,0.535353535354,0.302469135802,0.651583710407,0.517857142857,54.3223477568,0.214285714286,0.292328042328
Geno Carlisle,86,2831,445,1150,299,731,146,419,330,429,0,0,226,304,67,18,223,141,1366,0.0,5.1,2.6,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,6.287530908,16.24867538,4.224655599,10.32850583,2.062875309,5.920169551,4.66266337,6.061462381,0.0,0.0,3.193217944,4.295302013,0.946661957,0.254327093,3.150830095,1.992228894,19.30060049,0.386956521739,0.40902872777,0.348448687351,0.769230769231,0.450434782609,51.0173593475,0.364347826087,0.373043478261
