Player,G,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PProd,OWS,DWS,WS,PER,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OBPM,DBPM,BPM,FG/40,FGA/40,2P/40,2PA/40,3P/40,3PA/40,FT/40,FTA/40,ORB/40,DRB/40,TRB/40,AST/40,STL/40,BLK/40,TOV/40,PF/40,PTS/40,eFG%,TS%,3PAr,FTr
Rajon Rondo,68,1908,249,505,221,406,28,99,128,222,0,0,306,285,156,13,0,0,654,0,2.7,5.1,7.8,0,0,0,0,0,0,0,0,0,0,0,0,5.220125786,10.5870021,4.63312369,8.511530398,0.587002096,2.075471698,2.683438155,4.65408805,0,0,6.41509434,5.974842767,3.270440252,0.272536688,0,0,13.71069182,0.520792079,54.25764917,0.196039604,0.43960396
Rakeem Christmas,142,3126,409,731,409,730,0,1,228,335,280,466,746,86,77,247,162,375,1046,1004,6.5,6.8,13.4,20.42012156,10.35754958,17.9224888,14.10073576,6.09731286,1.543378119,9.425751759,16.30367882,17.36621881,1.879494562,6.614107486,8.493602047,5.233525272,9.353806782,5.233525272,9.341010877,0,0.012795905,2.917466411,4.286628279,3.582853487,5.962891875,9.545745361,1.100447857,0.985284709,3.160588612,2.07293666,4.798464491,13.38451695,0.559507524,59.54007286,0.001367989,0.458276334
Ramon Sessions,97,2835,306,734,281,654,25,80,213,288,0,0,410,478,113,14,0,0,850,0,1.4,6,7.2,0,0,0,0,0,0,0,0,0,0,0,0,4.317460317,10.35626102,3.964726631,9.227513228,0.352733686,1.128747795,3.005291005,4.063492063,0,0,5.784832452,6.744268078,1.594356261,0.197530864,0,0,11.99294533,0.433923706,49.37726555,0.108991826,0.392370572
Randolph Morris,89,2121,417,721,417,721,0,0,289,437,0,0,531,67,70,125,0,0,1123,0,7.3,6.3,13.4,0,0,0,0,0,0,0,0,0,0,0,0,7.864214993,13.59735974,7.864214993,13.59735974,0,0,5.450259312,8.241395568,0,0,10.01414427,1.263554927,1.320132013,2.357378595,0,0,21.1786893,0.578363384,61.48169236,0,0.606102635
Randy Foye,131,4096,682,1711,469,1064,213,647,389,498,0,0,625,416,198,52,0,0,1966,0,4.7,8.4,13.1,0,0,0,0,0,0,0,0,0,0,0,0,6.66015625,16.70898438,4.580078125,10.390625,2.080078125,6.318359375,3.798828125,4.86328125,0,0,6.103515625,4.0625,1.93359375,0.5078125,0,0,19.19921875,0.460841613,50.92947589,0.378141438,0.291057861
Randy Holcomb,93,2349,446,942,407,818,39,124,235,365,0,0,574,115,63,66,0,0,1166,0,3.6,4.1,7.7,0,0,0,0,0,0,0,0,0,0,0,0,7.594721158,16.04086845,6.93060877,13.92933163,0.664112388,2.111536824,4.001702852,6.215410813,0,0,9.774372073,1.958280119,1.072796935,1.123882503,0,0,19.85525756,0.494161359,52.87502267,0.13163482,0.387473461
Rashad McCants,98,2863,614,1263,393,730,221,533,272,377,0,0,398,204,145,61,0,0,1721,0,9.9,4.8,14.9,0,0,0,0,0,0,0,0,0,0,0,0,8.578414251,17.64582606,5.490743975,10.19909186,3.087670276,7.446734195,3.80020957,5.267202235,0,0,5.560600768,2.850157178,2.025847014,0.852252882,0,0,24.04470835,0.573634204,60.22199205,0.422011085,0.298495645
Rashad Vaughn,23,742,144,328,90,187,54,141,68,98,14,97,111,36,18,8,50,54,410,352,1.4,1.1,2.5,20.2,2.3,13.7,8.4,11.8,1.5,1.1,11.8,30.8,3,-1.8,1.3,7.762803235,17.6819407,4.851752022,10.08086253,2.911051213,7.601078167,3.665768194,5.283018868,0.754716981,5.229110512,5.983827493,1.940700809,0.970350404,0.431266846,2.69541779,2.911051213,22.10242588,0.521341463,55.23819789,0.429878049,0.298780488
Rasual Butler,110,4211,752,1837,470,1052,282,785,339,409,0,0,650,177,108,120,292,221,2125,0,7.1,6.1,13.3,0,0,0,0,0,0,0,12.6,0,0,0,0,7.14319639,17.44953693,4.464497744,9.992875801,2.678698646,7.456661126,3.220137735,3.88506293,0,0,6.174305391,1.681310853,1.025884588,1.139871764,2.77368796,2.099263833,20.18522916,0.486118672,52.67828812,0.427327164,0.222645618
Rawle Marshall,103,3263,580,1304,472,957,108,347,434,597,0,0,583,211,202,103,0,0,1702,0,6.2,5.9,11.9,0,0,0,0,0,0,0,0,0,0,0,0,7.110021453,15.98528961,5.786086424,11.7315354,1.323935029,4.253754214,5.320257432,7.318418633,0,0,7.146797426,2.58657677,2.476248851,1.262641741,0,0,20.86423537,0.486196319,54.31868665,0.266104294,0.457822086
Ray McCallum,102,3519,546,1173,449,838,97,335,429,593,126,360,486,451,175,32,233,210,1618,1668,11.2,3.9,15.1,22.63998295,4.239727195,12.96078431,8.425092356,26.10210287,2.862404092,0.974566638,14.0495027,23.61045752,4.918073316,-0.188405797,4.760869565,6.20630861,13.33333333,5.103722648,9.525433362,1.102585962,3.807899972,4.876385337,6.740551293,1.432225064,4.092071611,5.524296675,5.12645638,1.989201478,0.363739699,2.648479682,2.387041773,18.39158852,0.506820119,56.41876813,0.285592498,0.505541347
Raymond Felton,101,3421,414,978,240,514,174,464,258,353,0,0,417,698,192,27,0,0,1260,0,5.6,5.8,11.3,0,0,0,0,0,0,0,0,0,0,0,0,4.840689857,11.43525285,2.806197018,6.009938614,2.034492838,5.425314236,3.016661795,4.127448115,0,0,4.87576732,8.161356329,2.244957615,0.315697165,0,0,14.73253435,0.512269939,55.58888928,0.474437628,0.360940695
Reece Gaines,125,3946,632,1398,407,810,225,588,456,608,0,0,424,475,192,28,332,316,1945,0,10.6,6.1,16.7,0,0,0,0,0,0,0,16.4,0,0,0,0,6.406487582,14.17131272,4.125696908,8.210846427,2.280790674,5.960466295,4.622402433,6.163203244,0,0,4.298023315,4.815002534,1.946274709,0.283831728,3.36543335,3.203243791,19.71616827,0.532546495,58.39017244,0.420600858,0.43490701
Reggie Bullock,100,2457,358,815,170,329,188,486,85,118,156,339,495,169,87,21,94,121,989,921,6.8,4,10.8,19.54179894,6.572364672,15.52592593,10.85197395,12.08465608,1.933658934,0.828815629,9.9000407,18.13296703,6.892104192,2.972364672,9.91969882,5.828245828,13.26821327,2.767602768,5.356125356,3.060643061,7.912087912,1.383801384,1.921041921,2.53968254,5.518925519,8.058608059,2.751322751,1.416361416,0.341880342,1.53032153,1.96988197,16.1009361,0.554601227,57.04101878,0.596319018,0.144785276
Reggie Evans,69,2376,324,667,323,665,1,2,405,648,0,0,794,99,85,38,231,209,1054,0,4.1,5.1,9.3,0,0,0,0,0,0,0,19.2,0,0,0,0,5.454545455,11.22895623,5.437710438,11.1952862,0.016835017,0.033670034,6.818181818,10.90909091,0,0,13.36700337,1.666666667,1.430976431,0.63973064,3.888888889,3.518518519,17.74410774,0.486506747,55.35016595,0.002998501,0.971514243
Reggie Jackson,65,2095,364,772,261,493,103,279,186,242,94,228,322,291,55,32,161,120,1017,1037,7.3,1.7,9,23.91298329,5.5049642,12.81579952,9.271217184,30.05665871,1.587923628,1.610835322,15.32663484,26.3975179,4.987589499,0.110835322,5.04300716,6.949880668,14.7398568,4.983293556,9.412887828,1.966587112,5.326968974,3.551312649,4.62052506,1.794749403,4.353221957,6.14797136,5.556085919,1.050119332,0.61097852,3.07398568,2.291169451,19.4176611,0.538212435,57.88407249,0.361398964,0.313471503
Renaldo Balkman,104,2193,317,573,301,518,16,55,121,227,0,0,550,176,123,112,0,0,771,0,4.2,7.4,11.6,0,0,0,0,0,0,0,0,0,0,0,0,5.782033744,10.45143639,5.490196078,9.448244414,0.291837665,1.003191974,2.207022344,4.140446876,0,0,10.03191974,3.210214318,2.243502052,2.042863657,0,0,14.0629275,0.567190227,57.29104744,0.095986038,0.396160558
Renaldo Major,41,982,143,300,115,234,28,66,105,132,0,0,170,45,20,15,0,0,419,0,2.4,1.4,3.8,0,0,0,0,0,0,0,0,0,0,0,0,5.824847251,12.21995927,4.684317719,9.531568228,1.140529532,2.688391039,4.276985743,5.376782077,0,0,6.924643585,1.83299389,0.814663951,0.610997963,0,0,17.06720978,0.523333333,58.506479,0.22,0.44
Richard Jefferson,84,2211,335,684,275,521,60,163,214,298,0,0,416,232,51,63,227,219,944,0,5,4.8,9.8,0,0,0,0,0,0,0,21.6,0,0,0,0,6.060606061,12.37449118,4.975124378,9.425599276,1.085481683,2.948891904,3.871551334,5.39122569,0,0,7.526006332,4.197195839,0.92265943,1.139755767,4.106739032,3.962008141,17.07824514,0.533625731,57.90558445,0.238304094,0.435672515
Richaun Holmes,95,2518,403,728,373,643,30,85,253,363,250,402,652,62,75,244,143,233,1089,1021,6.9,5.8,12.6,26.39364575,11.50389198,18.87180302,15.2019857,5.880142971,1.815726767,11.03463066,13.66473392,21.84551231,1.547895155,5.50381255,7.051707705,6.401906275,11.56473392,5.92533757,10.21445592,0.476568705,1.350277998,4.019062748,5.766481334,3.971405878,6.386020651,10.35742653,0.984908658,1.191421763,3.876092137,2.271644162,3.701350278,17.299444,0.574175824,61.33690803,0.116758242,0.498626374
Richie Frahm,97,2526,403,899,200,410,203,489,213,269,0,0,359,183,67,13,134,110,1222,0,7.8,3.3,11.1,0,0,0,0,0,0,0,11.5,0,0,0,0,6.381631037,14.23594616,3.167062549,6.492478226,3.214568488,7.743467933,3.372921615,4.259699129,0,0,5.684877276,2.897862233,1.060965954,0.205859066,2.121931908,1.741884402,19.35075218,0.561179088,60.05740348,0.543937709,0.299221357
Rob Kurz,108,2517,304,649,232,473,72,176,333,411,0,0,650,139,60,122,68,0,1013,0,6,7.5,13.4,0,0,0,0,0,0,0,16.4,0,0,0,0,4.831148192,10.31386571,3.686928884,7.516885181,1.144219309,2.796980532,5.292014303,6.531585221,0,0,10.32975765,2.208978943,0.953516091,1.938816051,1.080651569,0,16.09853,0.523882897,61.03586233,0.271186441,0.633281972
Robbie Hummel,62,1945,329,761,214,455,115,306,223,259,99,339,438,122,52,70,60,130,996,928,7.6,3.4,11.1,27.03388175,5.963958869,22.09619537,13.65203085,14.10786632,1.763958869,3.852030848,6.627917738,25.19809769,2.520308483,0.882107969,3.402416452,6.766066838,15.6503856,4.401028278,9.357326478,2.36503856,6.293059126,4.586118252,5.326478149,2.035989717,6.971722365,9.007712082,2.508997429,1.06940874,1.439588689,1.233933162,2.673521851,20.48329049,0.507884363,56.91688763,0.402102497,0.340341656
Robert Archibald,130,2104,258,453,258,452,0,1,286,420,0,0,539,107,65,81,203,390,802,0,5.5,6,11.5,0,0,0,0,0,0,0,23.7,0,0,0,0,4.904942966,8.6121673,4.904942966,8.593155894,0,0.019011407,5.437262357,7.984790875,0,0,10.24714829,2.034220532,1.235741445,1.539923954,3.859315589,7.414448669,15.24714829,0.569536424,62.87237378,0.002207506,0.927152318
Robert Covington,118,3536,623,1309,441,878,182,431,320,399,306,570,876,145,181,150,275,354,1748,1611,9.7,5.9,15.7,25.3043552,10.38436086,20.6072681,15.33303167,10.29932127,3.146182127,4.90050905,15.43526584,25.69988688,3.204128959,1.618778281,4.849010181,7.047511312,14.80769231,4.988687783,9.932126697,2.058823529,4.875565611,3.619909502,4.513574661,3.461538462,6.447963801,9.909502262,1.640271493,2.047511312,1.696832579,3.110859729,4.004524887,19.77375566,0.545454545,58.87266261,0.329258976,0.304812834
Robert Hite,121,3566,622,1406,394,813,228,593,245,289,0,0,552,178,187,32,0,0,1717,0,8.2,5.6,13.8,0,0,0,0,0,0,0,0,0,0,0,0,6.977005048,15.77117218,4.419517667,9.119461582,2.557487381,6.6517106,2.748177229,3.241727426,0,0,6.191811554,1.996634885,2.097588334,0.358945597,0,0,19.25967471,0.523470839,55.99546036,0.421763869,0.205547653
Robert Sacre,102,2633,376,742,375,738,1,4,420,565,216,397,613,84,62,178,203,264,1173,1143,6.8,5.2,12.1,21.94599316,10.29456893,17.16691986,13.88040258,6.340789973,1.33805545,7.245689328,16.76004558,23.42863654,1.046486897,3.149563236,4.196050133,5.712115458,11.27231295,5.696923661,11.21154577,0.015191796,0.060767186,6.380554501,8.583364983,3.281428029,6.031143183,9.312571212,1.2761109,0.941891379,2.704139765,3.083934675,4.010634258,17.81997721,0.507412399,59.20654149,0.005390836,0.761455526
Robert Whaley,22,286,48,138,48,137,0,1,31,47,0,0,54,14,6,8,0,0,127,0,-0.6,0.7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,6.713286713,19.3006993,6.713286713,19.16083916,0,0.13986014,4.335664336,6.573426573,0,0,7.552447552,1.958041958,0.839160839,1.118881119,0,0,17.76223776,0.347826087,40.01764558,0.007246377,0.34057971
Robin Lopez,67,1626,236,462,235,460,1,2,128,209,0,0,376,51,23,156,63,0,601,0,2.1,6,8.2,0,0,0,0,0,0,0,16.2,0,0,0,0,5.805658057,11.36531365,5.781057811,11.31611316,0.024600246,0.049200492,3.148831488,5.141451415,0,0,9.249692497,1.254612546,0.565805658,3.837638376,1.549815498,0,14.78474785,0.511904762,54.24579392,0.004329004,0.452380952
Rodney Carney,133,3670,659,1587,372,795,287,792,296,413,0,0,651,155,134,131,0,0,1901,0,6.8,9.7,16.4,0,0,0,0,0,0,0,0,0,0,0,0,7.182561308,17.29700272,4.054495913,8.664850136,3.128065395,8.632152589,3.226158038,4.501362398,0,0,7.095367847,1.689373297,1.460490463,1.427792916,0,0,20.71934605,0.505671078,53.73942738,0.49905482,0.260239445
Rodney Hood,67,2200,318,699,200,401,118,298,136,176,60,231,291,139,38,23,84,132,890,822,5.7,2,7.8,35.6,6.4,26.1,16,25.1,2.1,2.1,19.1,40.6,9.8,0.9,10.7,5.781818182,12.70909091,3.636363636,7.290909091,2.145454545,5.418181818,2.472727273,3.2,1.090909091,4.2,5.290909091,2.527272727,0.690909091,0.418181818,1.527272727,2.4,16.18181818,0.539341917,57.31286384,0.426323319,0.251788269
Rodney McGruder,135,3702,568,1257,380,763,188,494,252,332,254,400,654,186,116,36,171,205,1576,1448,10.9,5.7,16.5,19.22874122,8.290302539,13.95202593,11.01936791,9.625472717,1.674689357,1.366612642,11.51345219,18.87852512,3.986250675,1.408670989,5.405888709,6.137223123,13.58184765,4.105888709,8.244192328,2.031334414,5.337655321,2.722852512,3.587250135,2.744462453,4.321988115,7.066450567,2.009724473,1.253376553,0.38897893,1.847649919,2.215018909,17.02863317,0.526650756,56.16215754,0.392999204,0.264120923
Rodney Stuckey,59,1955,477,1011,379,702,98,309,386,479,0,0,279,283,137,17,0,0,1438,0,7.2,1.1,8.3,0,0,0,0,0,0,0,0,0,0,0,0,9.759590793,20.68542199,7.754475703,14.36317136,2.00511509,6.322250639,7.89769821,9.800511509,0,0,5.708439898,5.79028133,2.803069054,0.347826087,0,0,29.42199488,0.520276954,58.84952855,0.305637982,0.473788328
Rodney White,28,865,188,386,155,291,33,95,114,160,0,0,182,41,34,20,82,73,523,0,2.5,1.9,4.4,0,0,0,0,0,0,0,15.1,0,0,0,0,8.693641619,17.84971098,7.167630058,13.4566474,1.526011561,4.393063584,5.271676301,7.398843931,0,0,8.416184971,1.895953757,1.572254335,0.924855491,3.791907514,3.375722543,24.1849711,0.529792746,57.29623138,0.24611399,0.414507772
Roger Mason,89,2634,388,889,251,524,137,365,318,366,0,0,269,230,90,33,195,209,1231,0,6.4,3.6,10,0,0,0,0,0,0,0,15.5,0,0,0,0,5.892179195,13.50037965,3.811693242,7.957479119,2.080485953,5.542900532,4.829157175,5.55808656,0,0,4.085041762,3.492786636,1.366742597,0.501138952,2.961275626,3.17388003,18.69400152,0.513498313,58.6168146,0.410573678,0.411698538
Roger Powell,128,2553,456,797,409,679,47,118,219,331,0,0,531,52,58,39,0,0,1178,0,8.4,5.4,13.9,0,0,0,0,0,0,0,0,0,0,0,0,7.14453584,12.48726988,6.408147278,10.63846455,0.736388562,1.848805327,3.431257344,5.186055621,0,0,8.319623972,0.814727771,0.908734822,0.611045828,0,0,18.45671759,0.601631117,62.48408724,0.148055207,0.415307403
Ron Baker,124,3795,522,1205,280,550,242,655,350,437,99,421,520,345,163,76,177,215,1636,1555,11.8,8.8,20.4,20.7888274,3.428247694,12.6315942,7.950434783,18.46086957,2.518682477,2.175019763,12.43873518,20.97820817,6.070408432,3.741765481,9.812173913,5.501976285,12.70092227,2.951251647,5.797101449,2.550724638,6.903820817,3.689064559,4.606060606,1.043478261,4.437417655,5.480895916,3.636363636,1.718050066,0.801054018,1.865612648,2.266139657,17.24374177,0.533609959,58.54231078,0.543568465,0.362655602
Ronald Dupree,129,3711,665,1376,598,1153,67,223,329,516,0,0,907,205,109,58,0,0,1726,0,6.4,7.5,13.9,0,0,0,0,0,0,0,0,0,0,0,0,7.167879278,14.83158178,6.445701967,12.427917,0.722177311,2.40366478,3.546213959,5.561843169,0,0,9.776340609,2.209646995,1.174885476,0.625168418,0,0,18.60414982,0.507630814,53.8352131,0.162063953,0.375
Rondae Hollis-Jefferson,76,2050,259,522,251,483,8,39,248,356,160,315,475,114,72,72,103,186,774,792,5.4,5.5,10.8,21.00243902,9.744390244,17.7604878,13.89609756,10.57853659,2.08097561,3.878536585,12.84926829,20.18097561,3.708780488,6.959512195,10.66829268,5.053658537,10.18536585,4.897560976,9.424390244,0.156097561,0.76097561,4.83902439,6.946341463,3.12195122,6.146341463,9.268292683,2.224390244,1.404878049,1.404878049,2.009756098,3.629268293,15.10243902,0.503831418,57.02581634,0.074712644,0.681992337
Ronnie Brewer,90,2974,493,1067,389,761,104,306,326,486,0,0,452,299,216,49,0,0,1416,0,6.3,7.4,13.7,0,0,0,0,0,0,0,0,0,0,0,0,6.630800269,14.35104237,5.23201076,10.23537323,1.398789509,4.115669132,4.384667115,6.536650975,0,0,6.079354405,4.021519839,2.905178211,0.659045057,0,0,19.04505716,0.510777882,55.27622498,0.28678538,0.455482662
Ronnie Price,114,3557,700,1680,425,882,275,798,357,453,0,0,402,317,139,14,0,0,2032,0,2.5,0.1,2.5,0,0,0,0,0,0,0,0,0,0,0,0,7.87180208,18.89232499,4.779308406,9.918470621,3.092493674,8.973854372,4.014619061,5.094180489,0,0,4.52066348,3.564801799,1.563114985,0.157436042,0,0,22.8507169,0.498511905,54.06210757,0.475,0.269642857
Ronny Turiaf,127,3239,538,1038,534,1020,4,18,643,899,0,0,859,130,61,179,0,0,1723,0,9.7,8.9,18.6,0,0,0,0,0,0,0,0,0,0,0,0,6.644025934,12.81877123,6.594627972,12.5964804,0.049397962,0.222290831,7.940722445,11.10219203,0,0,10.60821241,1.605433776,0.753318926,2.210558814,0,0,21.27817228,0.520231214,60.09514774,0.01734104,0.866088632
Roy Hibbert,136,3169,573,950,570,947,3,3,327,481,0,0,808,176,55,259,57,0,1476,0,11.6,10.4,22,0,0,0,0,0,0,0,13.6,0,0,0,0,7.232565478,11.99116441,7.194698643,11.95329757,0.037866835,0.037866835,4.127485011,6.071315873,0,0,10.19880088,2.221520985,0.694225308,3.269170085,0.719469864,0,18.6304828,0.604736842,63.53087015,0.003157895,0.506315789
Royal Ivey,133,3287,367,807,314,650,53,157,249,351,0,0,406,300,124,25,0,0,1036,0,3.8,6.3,9.9,0,0,0,0,0,0,0,0,0,0,0,0,4.466078491,9.82050502,3.821113477,7.909948281,0.644965014,1.910556739,3.030118649,4.271372072,0,0,4.940675388,3.650745361,1.508974749,0.30422878,0,0,12.60724065,0.487608426,53.87751706,0.194547708,0.434944238
Royce White,34,1072,175,328,171,316,4,12,102,205,85,231,316,170,40,32,130,89,456,528,2.1,2,4.1,22.8,9.4,26.2,17.7,34.5,2.2,3,23.4,26.5,3.1,5.7,8.9,6.529850746,12.23880597,6.380597015,11.79104478,0.149253731,0.447761194,3.805970149,7.649253731,3.171641791,8.619402985,11.79104478,6.343283582,1.492537313,1.194029851,4.850746269,3.320895522,17.01492537,0.539634146,54.51936872,0.036585366,0.625
Ruben Boumtje-Boumtje,95,2383,338,691,338,690,0,1,281,419,0,0,682,87,79,245,258,265,957,0,3.9,11.6,15.5,0,0,0,0,0,0,0,22.5,0,0,0,0,5.673520772,11.59882501,5.673520772,11.58203945,0,0.016785564,4.716743601,7.03315149,0,0,11.44775493,1.460344104,1.326059589,4.112463282,4.330675619,4.44817457,16.06378514,0.489146165,54.66322427,0.001447178,0.606367583
Rudy Gay,64,1908,319,692,263,544,56,148,176,244,0,0,378,116,83,111,0,0,870,0,3.2,5.9,9.1,0,0,0,0,0,0,0,0,0,0,0,0,6.687631027,14.50733753,5.513626834,11.40461216,1.174004193,3.102725367,3.689727463,5.115303983,0,0,7.924528302,2.431865828,1.740041929,2.327044025,0,0,18.23899371,0.501445087,54.41853483,0.213872832,0.352601156
Russ Smith,133,3228,620,1501,440,980,180,521,488,642,98,261,359,378,257,8,316,321,1908,1826,8.8,8.4,17.1,20.83224907,2.652447336,8.455731103,5.524814126,26.43197026,5.599628253,0.586524164,17.60473978,31.12732342,3.920508055,3.762825279,7.649752169,7.682775713,18.59975217,5.452292441,12.14374226,2.230483271,6.456009913,6.04708798,7.955390335,1.214374226,3.234200743,4.448574969,4.68401487,3.184634449,0.09913259,3.915737299,3.977695167,23.64312268,0.473017988,53.49092785,0.347101932,0.427714857
Russell Westbrook,75,1643,230,496,195,397,35,99,124,181,0,0,181,191,77,8,96,0,619,0,2.3,3.9,6.2,0,0,0,0,0,0,0,17.2,0,0,0,0,5.599513086,12.0754717,4.747413268,9.6652465,0.852099817,2.410225198,3.018867925,4.406573341,0,0,4.406573341,4.650030432,1.874619598,0.194765673,2.337188071,0,15.06999391,0.498991935,53.76624279,0.199596774,0.364919355
Ryan Anderson,66,2178,419,866,297,558,122,308,276,328,0,0,597,63,34,36,74,0,1236,0,7.5,2.7,10.2,0,0,0,0,0,0,0,11.6,0,0,0,0,7.69513315,15.90449954,5.454545455,10.24793388,2.240587695,5.656565657,5.068870523,6.023875115,0,0,10.96418733,1.157024793,0.624426079,0.661157025,1.359044995,0,22.69972452,0.554272517,61.16873862,0.355658199,0.378752887
Ryan Gomes,116,4077,784,1510,703,1280,81,230,489,620,0,0,1028,270,181,50,0,0,2138,0,13,7.5,20.5,0,0,0,0,0,0,0,0,0,0,0,0,7.691930341,14.81481481,6.897228354,12.55825362,0.794701987,2.256561197,4.797645327,6.082904096,0,0,10.08584744,2.649006623,1.775815551,0.490556782,0,0,20.976208,0.54602649,59.96185775,0.152317881,0.410596026
Ryan Hollins,113,2282,225,391,224,390,1,1,191,323,0,0,455,40,25,101,0,0,642,0,3.9,4,7.9,0,0,0,0,0,0,0,0,0,0,0,0,3.943908852,6.85363716,3.926380368,6.836108677,0.017528484,0.017528484,3.347940403,5.661700263,0,0,7.975460123,0.701139351,0.438212095,1.770376862,0,0,11.25328659,0.576726343,60.21158463,0.002557545,0.826086957
Ryan Humphrey,91,2797,537,1080,529,239,1059,8,21,258,485,0,0,829,140,78,227,214,267,1340,0,3.4,11.1,14.6,0,0,0,0,0,0,14,0,0,0,0,7.679656775,15.44511977,7.565248481,3.417947801,15.144798,0.114408295,0.300321773,3.689667501,6.93600286,0,0,11.85555953,2.002145156,1.115480872,3.246335359,3.060421881,3.818376832,0.9875,11.18540117,0.007407407,0.238888889
Ryan Kelly,126,2437,314,682,212,413,102,269,219,272,141,324,465,117,73,133,104,237,949,919,7.2,4.5,11.6,20.71526467,6.792080427,15.08658186,10.99322938,9.015141568,1.711694707,5.16885515,11.46200246,18.63274518,5.054944604,4.319327041,9.374271645,5.153877719,11.1940911,3.479688141,6.778826426,1.674189577,4.41526467,3.594583504,4.46450554,2.314320886,5.318013952,7.632334838,1.920393927,1.198194501,2.1830119,1.707016824,3.890028724,15.57652852,0.535190616,59.18820477,0.394428152,0.398826979
Ryan Reid,31,704,82,167,82,167,0,0,46,77,58,65,123,35,18,16,51,46,210,215,0.7,1.4,2.1,13.7,9.9,10,10,10.1,1.5,2.6,20,18,0,0,0,4.659090909,9.488636364,4.659090909,9.488636364,0,0,2.613636364,4.375,3.295454545,3.693181818,6.988636364,1.988636364,1.022727273,0.909090909,2.897727273,2.613636364,11.93181818,0.491017964,52.27001195,0,0.461077844
